grid_id,institute,city,state,country,requires_manual_review,alt_grid_id,alt_institute,input_name,input_city,input_state,input_country,wos_institute_name
grid.412311.4,Policlinico S.Orsola-Malpighi,Bologna,NA,Italy,FALSE,NA,NA,UNIVERSITY HOSPITAL SANT ORSOLA MALPIGHI,BOLOGNA,nan,Italy,UNIV HOSP SANT ORSOLA MALPIGHI
grid.7922.e,Chulalongkorn University,Bangkok,NA,Thailand,FALSE,NA,NA,CHULALONGKORN UNIVERSITY,BANGKOK,nan,Thailand,CHULALONGKORN UNIV
grid.19006.3e,"University of California, Los Angeles",Los Angeles,California,United States,FALSE,NA,NA,UNIVERSITY CALIFORNIA LOS ANGELES,LOS ANGELES,nan,United States,UNIV CALIF LOS ANGELES
grid.28577.3f,"City, University of London",London,NA,United Kingdom,FALSE,NA,NA,CITY UNIVERSITY LONDON,LONDON,nan,United Kingdom,CITY UNIV LONDON
NA,NA,NA,NA,NA,NA,NA,NA,UCL HOSPS NHSFT,LONDON,nan,United Kingdom,UCL HOSPS NHSFT
grid.83440.3b,University College London,London,NA,United Kingdom,FALSE,NA,NA,UNIVERSITY COLLEGE LN HOSPITAL,LONDON,nan,United Kingdom,UNIV COLL LN HOSP
grid.5379.8,University of Manchester,Manchester,Manchester,United Kingdom,FALSE,NA,NA,UNIVERSITY MANCHESTER,MANCHESTER,nan,United Kingdom,UNIV MANCHESTER
grid.137628.9,New York University,New York,New York,United States,FALSE,NA,NA,NYU,NEW YORK,nan,United States,NYU
grid.53857.3c,Utah State University,Logan,Utah,United States,FALSE,NA,NA,UTAH STATE UNIVERSITY,LOGAN,nan,United States,UTAH STATE UNIV
grid.4391.f,Oregon State University,Corvallis,Oregon,United States,FALSE,NA,NA,OREGON STATE UNIVERSITY,CORVALLIS,nan,United States,OREGON STATE UNIV
grid.440425.3,Monash University Malaysia,Subang Jaya,NA,Malaysia,FALSE,NA,NA,MONASH UNIVERSITY MALAYSIA,BANDAR SUNWAY,nan,Malaysia,MONASH UNIV MALAYSIA
grid.1002.3,Monash University,Melbourne,Victoria,Australia,FALSE,NA,NA,MONASH UNIVERSITY,MELBOURNE,nan,Australia,MONASH UNIV
grid.19188.39,National Taiwan University,Taipei,Taipei,Taiwan,FALSE,NA,NA,NATIONAL TAIWAN UNIVERSITY,TAIPEI,nan,Taiwan,NATL TAIWAN UNIV
grid.411030.7,University of Illinois System,Urbana,Illinois,United States,FALSE,NA,NA,UNIVERSITY ILLINOIS SYSTEM,URBANA,nan,United States,UNIV ILLINOIS SYSTEM
grid.185648.6,University of Illinois at Chicago,Chicago,Illinois,United States,FALSE,NA,NA,UNIVERSITY ILLINOIS - CHICAGO,CHICAGO,nan,United States,UNIV ILLINOIS - CHICAGO
grid.412973.a,University of Illinois Hospital & Health Sciences System,Chicago,Illinois,United States,FALSE,NA,NA,UNIVERSITY ILLINOIS HOSPITAL HTLH SCIENCE SYSTEM,CHICAGO,nan,United States,UNIV ILLINOIS HOSP HTLH SCI SYST
grid.10025.36,University of Liverpool,Liverpool,NA,United Kingdom,FALSE,NA,NA,UNIVERSITY LIVERPOOL,LIVERPOOL,nan,United Kingdom,UNIV LIVERPOOL
NA,NA,NA,NA,NA,NA,NA,NA,WALTON CENTER NHSFT,LIVERPOOL,nan,United Kingdom,WALTON CTR NHSFT
NA,NA,NA,NA,NA,NA,NA,NA,GUYS & ST THOMAS NHSFT,LONDON,nan,United Kingdom,GUYS & ST THOMAS NHSFT
grid.436283.8,National Hospital for Neurology and Neurosurgery,London,NA,United Kingdom,FALSE,NA,NA,NATIONAL HOSPITAL NEUROL NEUROSURG,LONDON,nan,United Kingdom,NATL HOSP NEUROL NEUROSURG
NA,NA,NA,NA,NA,NA,NA,NA,MOORFIELDS EYE NHSFT,LONDON,nan,United Kingdom,MOORFIELDS EYE NHSFT
grid.439257.e,Moorfields Eye Hospital,London,NA,United Kingdom,FALSE,NA,NA,MOORFIELDS EYE HOSPITAL,LONDON,nan,United Kingdom,MOORFIELDS EYE HOSP
grid.425213.3,St Thomas' Hospital,London,NA,United Kingdom,FALSE,NA,NA,ST THOMAS HOSPITAL,LONDON,nan,United Kingdom,ST THOMAS HOSP
grid.239826.4,Guy's Hospital,London,Southwark,United Kingdom,FALSE,NA,NA,GUYS HOSPITAL,LONDON,nan,United Kingdom,GUYS HOSP
grid.266102.1,"University of California, San Francisco",San Francisco,California,United States,FALSE,NA,NA,UNIVERSITY CALIFORNIA SAN FRANCISCO,SAN FRANCISCO,nan,United States,UNIV CALIF SAN FRANCISCO
grid.10784.3a,Chinese University of Hong Kong,Hong Kong,NA,China,FALSE,NA,NA,CHINESE UNIVERSITY HONG KONG,HONG KONG,nan,China,CHINESE UNIV HONG KONG
grid.2515.3,Boston Children's Hospital,Boston,Massachusetts,United States,FALSE,NA,NA,BOSTON CHILDRENS HOSPITAL,BOSTON,nan,United States,BOSTON CHILDRENS HOSP
grid.2515.3,Boston Children's Hospital,Boston,Massachusetts,United States,FALSE,grid.38142.3c,Harvard University,IMMUNE DIS INSTITUTE,BOSTON,nan,United States,IMMUNE DIS INST
grid.194645.b,University of Hong Kong,Hong Kong,Hong Kong,China,FALSE,NA,NA,UNIVERSITY HONG KONG,HONG KONG,nan,China,UNIV HONG KONG
grid.59025.3b,Nanyang Technological University,Singapore,NA,Singapore,FALSE,NA,NA,NANYANG TECHNOLOGY UNIVERSITY,SINGAPORE,nan,Singapore,NANYANG TECHNOL UNIV
grid.4280.e,National University of Singapore,Singapore,NA,Singapore,FALSE,NA,NA,NATIONAL UNIVERSITY SINGAPORE,SINGAPORE,nan,Singapore,NATL UNIV SINGAPORE
grid.426108.9,The Royal Free Hospital,London,NA,United Kingdom,FALSE,NA,NA,ROYAL FREE LONDON NHS TRUST,LONDON,nan,United Kingdom,ROYAL FREE LONDON NHST
grid.426108.9,The Royal Free Hospital,London,NA,United Kingdom,FALSE,NA,NA,ROYAL FREE HOSPITAL,LONDON,nan,United Kingdom,ROYAL FREE HOSP
grid.185448.4,"Agency for Science, Technology and Research",Singapore,NA,Singapore,FALSE,NA,NA,A-STAR,SINGAPORE,nan,Singapore,A-STAR
grid.189504.1,Boston University,Boston,Massachusetts,United States,FALSE,NA,NA,BOSTON UNIVERSITY,BOSTON,nan,United States,BOSTON UNIV
grid.5386.8,Cornell University,Ithaca,New York,United States,FALSE,NA,NA,CORNELL UNIVERSITY,ITHACA,nan,United States,CORNELL UNIV
grid.412113.4,National University of Malaysia,Kuala Lumpur,NA,Malaysia,FALSE,NA,NA,UNIVERSITY KEBANGSAAN MALAYSIA,BANGI,nan,Malaysia,UNIV KEBANGSAAN MALAYSIA
grid.14003.36,University of Wisconsin‚ÄìMadison,Madison,Wisconsin,United States,FALSE,NA,NA,UNIVERSITY WISCONSIN - MADISON,MADISON,nan,United States,UNIV WISCONSIN - MADISON
grid.28803.31,University of Wisconsin System,Madison,Wisconsin,United States,FALSE,NA,NA,UNIVERSITY WISCONSIN SYSTEM,MADISON,nan,United States,UNIV WISCONSIN SYST
grid.168010.e,Stanford University,Stanford,California,United States,FALSE,NA,NA,STANFORD UNIVERSITY,STANFORD,nan,United States,STANFORD UNIV
grid.10392.39,University of T√ºbingen,T√ºbingen,NA,Germany,FALSE,NA,NA,EK UNIVERSITY TUBINGEN,TUBINGEN,nan,Germany,EK UNIV TUBINGEN
grid.10392.39,University of T√ºbingen,T√ºbingen,NA,Germany,FALSE,NA,NA,UNIVERSITY TUBINGEN HOSPITAL,TUBINGEN,nan,Germany,UNIV TUBINGEN HOSP
grid.11804.3c,Semmelweis University,Budapest,NA,Hungary,FALSE,NA,NA,SEMMELWEIS UNIVERSITY BUDAPEST,BUDAPEST,nan,Hungary,SEMMELWEIS UNIV BUDAPEST
NA,NA,NA,NA,NA,NA,NA,NA,UNIVERSITY LIFE SCIENCE LUBLIN,LUBLIN,nan,Poland,UNIV LIFE SCI LUBLIN
grid.133342.4,"University of California, Santa Barbara",Santa Barbara,California,United States,FALSE,NA,NA,UNIVERSITY CALIFORNIA SANTA BARBARA,SANTA BARBARA,nan,United States,UNIV CALIF SANTA BARBARA
NA,NA,NA,NA,NA,NA,NA,NA,PRES PARISTECH,PARIS,nan,France,PRES PARISTECH
grid.508893.f,Institut Polytechnique de Paris,NA,NA,NA,NA,NA,NA,INSTITUTE POLYTECH PARIS,PARIS,nan,France,INST POLYTECH PARIS
NA,NA,NA,NA,NA,NA,NA,NA,PARISTECH-ECOLE NATIONAL SUPER TECH AVANCEES (ENSTA),PARIS,nan,France,PARISTECH-ECOLE NATL SUPER TECH AVANCEES (ENSTA)
grid.30390.39,Météo-France,NA,NA,NA,NA,NA,NA,METEO FRANCE,SAINT-MAND√â,nan,France,METEO FRANCE
grid.423777.2,Centre National de Recherches M√©t√©orologiques,Toulouse,NA,France,FALSE,NA,NA,CNRM,TOULOUSE,nan,France,CNRM
grid.15781.3a,Paul Sabatier University,Toulouse,NA,France,FALSE,NA,NA,UNIVERSITY TOULOUSE III PAUL SABATIER,TOULOUSE,nan,France,UNIV TOULOUSE III PAUL SABATIER
grid.508721.9,Federal University of Toulouse Midi-Pyr√©n√©es,Toulouse,NA,France,FALSE,NA,NA,PRES UNIVERSITY TOULOUSE,TOULOUSE,nan,France,PRES UNIV TOULOUSE
grid.6936.a,Technical University of Munich,Munich,NA,Germany,FALSE,NA,NA,TECH UNIVERSITY MUNCHEN,MUNICH,nan,Germany,TECH UNIV MUNCHEN
grid.261331.4,The Ohio State University,Columbus,Ohio,United States,FALSE,NA,NA,OHIO STATE UNIVERSITY,COLUMBUS,nan,United States,OHIO STATE UNIV
grid.449859.d,University System of Ohio,Columbus,Ohio,United States,FALSE,NA,NA,UNIVERSITY SYSTEM OHIO,COLUMBUS,nan,United States,UNIV SYST OHIO
grid.463419.d,Agricultural Research Service,Washington D.C.,District of Columbia,United States,FALSE,NA,NA,USDA-ARS,WASHINGTON,nan,United States,USDA-ARS
grid.451285.f,Government of the United States of America,NA,NA,NA,NA,NA,NA,U.SOUTH. GOVERNMENT,WASHINGTON,nan,United States,U.S. GOVERNMENT
grid.417548.b,United States Department of Agriculture,Washington D.C.,District of Columbia,United States,FALSE,NA,NA,USDA,WASHINGTON,nan,United States,USDA
grid.411216.1,Federal University of Para√≠ba,Jo√£o Pessoa,NA,Brazil,FALSE,NA,NA,UNIVERSITY FED PARAIBA,JOAO PESSOA,nan,Brazil,UNIV FED PARAIBA
grid.21107.35,Johns Hopkins University,Baltimore,Maryland,United States,FALSE,NA,NA,JOHNS HOPKINS UNIVERSITY,BALTIMORE,nan,United States,JOHNS HOPKINS UNIV
grid.469474.c,Johns Hopkins Medicine,Baltimore,Maryland,United States,FALSE,NA,NA,JOHNS HOPKINS MEDICINE,BALTIMORE,nan,United States,JOHNS HOPKINS MED
grid.6142.1,"National University of Ireland, Galway",Galway,NA,Ireland,FALSE,NA,NA,"NATIONAL UNIVERSITY IRELAND, GALWAY",GALWAY,nan,Ireland,"NATL UNIV IRELAND, GALWAY"
grid.25879.31,University of Pennsylvania,Philadelphia,Pennsylvania,United States,FALSE,NA,NA,UNIVERSITY PENNSYLVANIA,PHILADELPHIA,nan,United States,UNIV PENN
grid.270301.7,Whitehead Institute for Biomedical Research,Cambridge,Massachusetts,United States,FALSE,NA,NA,WHITEHEAD INSTITUTE BIOMED RESEARCH,CAMBRIDGE,nan,United States,WHITEHEAD INST BIOMED RES
grid.10548.38,Stockholm University,Stockholm,NA,Sweden,FALSE,NA,NA,STOCKHOLM UNIVERSITY,STOCKHOLM,nan,Sweden,STOCKHOLM UNIV
grid.11205.37,University of Zaragoza,Zaragoza,NA,Spain,FALSE,NA,NA,UNIVERSITY ZARAGOZA,ZARAGOZA,nan,Spain,UNIV ZARAGOZA
grid.35403.31,University of Illinois Urbana-Champaign,Urbana,Illinois,United States,FALSE,NA,NA,UNIVERSITY ILLINOIS - URBANA-CHAMPAIGN,URBANA,nan,United States,UNIV ILLINOIS - URBANA-CHAMPAIGN
grid.5491.9,University of Southampton,Southampton,NA,United Kingdom,FALSE,NA,NA,UNIVERSITY SOUTHAMPTON,SOUTHAMPTON,nan,United Kingdom,UNIV SOUTHAMPTON
grid.424879.4,Institute for the Study of Labor,Bonn,NA,Germany,FALSE,NA,NA,IZA INSTITUTE STUDY LABOR,BONN,nan,Germany,IZA INST STUDY LABOR
grid.5146.6,Central European University,Budapest,NA,Hungary,FALSE,NA,NA,CENTRAL EUROPEAN UNIVERSITY,BUDAPEST,nan,Hungary,CENTRAL EUROPEAN UNIV
NA,NA,NA,NA,NA,NA,NA,NA,CESIFO GRP,MUNICH,nan,Germany,CESIFO GRP
grid.34988.3e,Free University of Bozen-Bolzano,Bolzano,NA,Italy,FALSE,NA,NA,FREE UNIVERSITY BOZEN BOLZANO,BOLZANO,nan,Italy,FREE UNIV BOZEN BOLZANO
grid.16463.36,University of KwaZulu-Natal,Durban,NA,South Africa,FALSE,NA,NA,UNIVERSITY KWAZULU NATAL,DURBAN,nan,South Africa,UNIV KWAZULU NATAL
grid.168645.8,University of Massachusetts Medical School,Worcester,Massachusetts,United States,TRUE,grid.225262.3,University of Massachusetts Lowell,UNIVERSITY MASSACHUSETTS SYSTEM,SHREWSBURY,nan,United States,UNIV MASSACHUSETTS SYSTEM
grid.266683.f,University of Massachusetts Amherst,Amherst Center,Massachusetts,United States,FALSE,NA,NA,UNIVERSITY MASSACHUSETTS - AMHERST,AMHERST,nan,United States,UNIV MASSACHUSETTS - AMHERST
grid.410319.e,Concordia University,Montreal,Quebec,Canada,FALSE,NA,NA,CONCORDIA UNIVERSITY,MONTREAL,nan,Canada,CONCORDIA UNIV
grid.91354.3a,Rhodes University,Grahamstown,NA,South Africa,FALSE,NA,NA,RHODES UNIVERSITY,MAKHANDA,nan,South Africa,RHODES UNIV
grid.412139.c,Nelson Mandela University,Port Elizabeth,NA,South Africa,FALSE,NA,NA,NELSON MANDELA METROPOLITAN UNIVERSITY,PORT ELIZABETH,nan,South Africa,NELSON MANDELA METROPOLITAN UNIV
grid.11956.3a,Stellenbosch University,Stellenbosch,Western Cape,South Africa,FALSE,NA,NA,UNIVERSITY STELLENBOSCH,STELLENBOSCH,nan,South Africa,UNIV STELLENBOSCH
grid.7914.b,University of Bergen,Bergen,Hordaland,Norway,FALSE,NA,NA,UNIVERSITY BERGEN,BERGEN,nan,Norway,UNIV BERGEN
grid.12832.3a,Versailles Saint-Quentin-en-Yvelines University,Versailles,NA,France,FALSE,NA,NA,UNIVERSITY VERSAILLES SAINT QUENTIN EN YVELINES,VERSAILLES,nan,France,UNIV VERSAILLES SAINT QUENTIN EN YVELINES
NA,NA,NA,NA,NA,NA,NA,NA,LABORATORY SCIENCE CLIMAT ENVIRON,GIF-SUR-YVETTE,nan,France,LAB SCI CLIMAT ENVIRON
grid.7704.4,University of Bremen,Bremen,NA,Germany,FALSE,NA,NA,UNIVERSITY BREMEN,BREMEN,nan,Germany,UNIV BREMEN
grid.460789.4,University of Paris-Saclay,Gif-sur-Yvette,NA,France,FALSE,NA,NA,UNIVERSITY PARIS SACLAY GIF SUR YVETTE AMBIGU,GIF-SUR-YVETTE,nan,France,UNIV PARIS SACLAY GIF SUR YVETTE AMBIGU
grid.7727.5,University of Regensburg,Regensburg,Bayern,Germany,FALSE,NA,NA,UNIVERSITY REGENSBURG,REGENSBURG,nan,Germany,UNIV REGENSBURG
grid.7122.6,University of Debrecen,Debrecen,NA,Hungary,FALSE,NA,NA,UNIVERSITY DEBRECEN,DEBRECEN,nan,Hungary,UNIV DEBRECEN
grid.17127.32,Corvinus University of Budapest,Budapest,NA,Hungary,FALSE,NA,NA,CORVINUS UNIVERSITY BUDAPEST,BUDAPEST,nan,Hungary,CORVINUS UNIV BUDAPEST
grid.129553.9,Szent Istv√°n University,G√∂d√∂ll≈ë,NA,Hungary,FALSE,NA,NA,SZENT ISTVAN UNIVERSITY,G√ñD√ñLLO,nan,Hungary,SZENT ISTVAN UNIV
NA,NA,NA,NA,NA,NA,NA,NA,UNIVERSITY NACL AUTONOMA MEXICO,MEXICO CTY,nan,Mexico,UNIV NACL AUTONOMA MEXICO
grid.9486.3,National Autonomous University of Mexico,Mexico City,Distrito Federal,Mexico,TRUE,NA,NA,UNIVERSITY AUTONOMA ESTADO MORELOS,CUERNAVACA,nan,Mexico,UNIV AUTONOMA ESTADO MORELOS
NA,NA,NA,NA,NA,NA,NA,NA,INSTITUTE NACL CIENCIAS MEDICINE & NUTR SALVADOR ZUBIRAN,MEXICO CITY,nan,Mexico,INST NACL CIENCIAS MED & NUTR SALVADOR ZUBIRAN
grid.412847.c,Universidad An√°huac,Huixquilucan,NA,Mexico,FALSE,NA,NA,UNIVERSITY ANAHUAC MX NORTE,HUIXQUILUCAN,nan,Mexico,UNIV ANAHUAC MX NORTE
grid.27755.32,University of Virginia,Charlottesville,Virginia,United States,FALSE,NA,NA,UNIVERSITY VIRGINIA,CHARLOTTESVILLE,nan,United States,UNIV VIRGINIA
grid.85084.31,United States Department of Energy,Washington D.C.,District of Columbia,United States,FALSE,NA,NA,U.SOUTH. DEPARTMENT OF ENERGY,WASHINGTON,nan,United States,U.S. DEPARTMENT OF ENERGY
grid.135519.a,Oak Ridge National Laboratory,Oak Ridge,Tennessee,United States,FALSE,NA,NA,OAK RIDGE NATIONAL LABORATORY,OAK RIDGE,nan,United States,OAK RIDGE NATIONAL LABORATORY
grid.182470.8,National Interuniversity Consortium of Materials Science and Technology,Florence,NA,Italy,FALSE,NA,NA,INSTM,FLORENCE,nan,Italy,INSTM
grid.11866.38,University of Silesia,Katowice,NA,Poland,FALSE,NA,NA,MEDICINE UNIVERSITY SILESIA,KATOWICE,nan,Poland,MED UNIV SILESIA
grid.184769.5,Lawrence Berkeley National Laboratory,Berkeley,California,United States,FALSE,NA,NA,BERKELEY NATIONAL LABORATORY,BERKELEY,nan,United States,BERKELEY NATL LAB
grid.429997.8,Tufts University,Medford,Massachusetts,United States,FALSE,NA,NA,TUFTS UNIVERSITY,BOSTON,nan,United States,TUFTS UNIV
NA,NA,NA,NA,NA,NA,NA,NA,BAYSTATE MEDICINE CENTER,SPRINGFIELD,nan,United States,BAYSTATE MED CTR
grid.1957.a,RWTH Aachen University,Aachen,Nordrhein-Westfalen,Germany,FALSE,NA,NA,UNIVERSITY AACHEN (RWTH),AACHEN,nan,Germany,UNIV AACHEN (RWTH)
grid.448072.d,University of Chemistry and Technology,NA,NA,NA,NA,NA,NA,UNIVERSITY CHEM & TECHNOLOGY PRAGUE,PRAGUE,nan,Czech Republic,UNIV CHEM & TECHNOL PRAGUE
grid.10692.3c,National University of C√≥rdoba,C√≥rdoba,NA,Argentina,FALSE,NA,NA,NATIONAL UNIVERSITY CORDOBA,CORDOBA,nan,Argentina,NATL UNIV CORDOBA
NA,NA,NA,NA,NA,NA,NA,NA,CONSEJO NACL INVEST CIENT & TECN,BUENOS AIRES,nan,Argentina,CONSEJO NACL INVEST CIENT & TECN
grid.10988.38,Pantheon-Sorbonne University,Paris,NA,France,FALSE,NA,NA,UNIVERSITY PARIS I PANTHEON SORBONNE,PARIS,nan,France,UNIV PARIS I PANTHEON SORBONNE
grid.260120.7,Mississippi State University,Starkville,Mississippi,United States,FALSE,NA,NA,MISSISSIPPI STATE UNIVERSITY,STARKVILLE,nan,United States,MISSISSIPPI STATE UNIV
grid.26090.3d,Clemson University,Clemson,South Carolina,United States,FALSE,NA,NA,CLEMSON UNIVERSITY,CLEMSON,nan,United States,CLEMSON UNIV
grid.202665.5,Brookhaven National Laboratory,Upton,New York,United States,FALSE,NA,NA,BROOKHAVEN NATIONAL LABORATORY,NEW YORK,nan,United States,BROOKHAVEN NATL LAB
grid.85084.31,United States Department of Energy,Washington D.C.,District of Columbia,United States,FALSE,NA,NA,OFFICE OF SCIENCE OF THE U.SOUTH. DEPARTMENT OF ENERGY,WASHINGTON,nan,United States,OFFICE OF SCIENCE OF THE U.S. DEPARTMENT OF ENERGY
grid.34421.30,Iowa State University,Ames,Iowa,United States,FALSE,NA,NA,IOWA STATE UNIVERSITY,AMES,nan,United States,IOWA STATE UNIV
grid.5808.5,University of Porto,Porto,NA,Portugal,FALSE,NA,NA,UNIVERSITY PORTO,PORTO,nan,Portugal,UNIV PORTO
grid.411377.7,Indiana University Bloomington,Bloomington,Indiana,United States,FALSE,NA,NA,INDIANA UNIVERSITY - BLOOMINGTON,BLOOMINGTON,nan,United States,INDIANA UNIV - BLOOMINGTON
grid.411377.7,Indiana University Bloomington,Bloomington,Indiana,United States,FALSE,NA,NA,INDIANA UNIVERSITY SYSTEM,BLOOMINGTON,nan,United States,INDIANA UNIV SYST
grid.257413.6,Indiana University ‚Äì Purdue University Indianapolis,Indianapolis,Indiana,United States,FALSE,NA,NA,INDIANA UNIVERSITY - PURDUE UNIVERSITY - INDIANAPOLIS,INDIANAPOLIS,nan,United States,INDIANA UNIV - PURDUE UNIV - INDIANAPOLIS
grid.14848.31,University of Montreal,Montreal,Quebec,Canada,FALSE,NA,NA,UNIVERSITY MONTREAL,MONTREAL,nan,Canada,UNIV MONTREAL
NA,NA,NA,NA,NA,NA,NA,NA,UNIVERSITY CATHOLIQUE LILLE,LILLE,nan,France,UNIV CATHOLIQUE LILLE
NA,NA,NA,NA,NA,NA,NA,NA,FUPL CATHO,LILLE,nan,France,FUPL CATHO
grid.9435.b,University of Reading,Reading,NA,United Kingdom,FALSE,NA,NA,UNIVERSITY READING,READING,nan,United Kingdom,UNIV READING
grid.426884.4,Scotland's Rural College,Edinburgh,NA,United Kingdom,FALSE,NA,NA,SCOTLANDS RURAL COLLEGE,EDINBURGH,nan,United Kingdom,SCOTLANDS RURAL COLL
NA,NA,NA,NA,NA,NA,NA,NA,SCOTTISH AGRICULTURE COLLEGE,PERTH,nan,United Kingdom,SCOTTISH AGR COLL
grid.21006.35,University of Canterbury,Christchurch,NA,New Zealand,FALSE,NA,NA,UNIVERSITY CANTERBURY,CHRISTCHURCH,nan,New Zealand,UNIV CANTERBURY
grid.16488.33,Lincoln University,Lincoln,NA,New Zealand,FALSE,NA,NA,LINCOLN UNIVERSITY NZ,LINCOLN,nan,New Zealand,LINCOLN UNIV NZ
grid.254880.3,Dartmouth College,Hanover,New Hampshire,United States,FALSE,NA,NA,DARTMOUTH COLLEGE,HANOVER,nan,United States,DARTMOUTH COLL
grid.416738.f,Centers for Disease Control and Prevention,Atlanta,Georgia,United States,FALSE,NA,NA,US CENTERS FOR DISEASE CONTROL AND PREVENTION,ATLANTA,nan,United States,US CENTERS FOR DISEASE CONTROL AND PREVENTION
grid.27235.31,United States Department of Health and Human Services,Washington D.C.,District of Columbia,United States,FALSE,NA,NA,DEPARTMENT OF HEALTH AND HUMAN SERVICES,WASHINGTON,nan,United States,DEPARTMENT OF HEALTH AND HUMAN SERVICES
grid.11899.38,Universidade de S√£o Paulo,S√£o Paulo,NA,Brazil,FALSE,NA,NA,UNIVERSITY SAO PAULO,SAO PAULO,nan,Brazil,UNIV SAO PAULO
grid.460200.0,Brazilian Agricultural Research Corporation,Bras√≠lia,NA,Brazil,FALSE,NA,NA,EMBRAPA,BRASILIA,nan,Brazil,EMBRAPA
NA,NA,NA,NA,NA,NA,NA,NA,EMBRAPA INFORMATION AGROPECUARIA,CAMPINAS,nan,Brazil,EMBRAPA INFORMAT AGROPECUARIA
grid.412988.e,University of Johannesburg,Johannesburg,NA,South Africa,FALSE,NA,NA,UNIVERSITY JOHANNESBURG,JOHANNESBURG,nan,South Africa,UNIV JOHANNESBURG
grid.7836.a,University of Cape Town,Rondebosch,NA,South Africa,FALSE,NA,NA,UNIVERSITY CAPE TOWN,CAPE TOWN,nan,South Africa,UNIV CAPE TOWN
grid.5633.3,Adam Mickiewicz University in Pozna≈Ñ,Pozna≈Ñ,NA,Poland,FALSE,NA,NA,ADAM MICKIEWICZ UNIVERSITY POZNAN,POZNAN,nan,Poland,ADAM MICKIEWICZ UNIV POZNAN
grid.413454.3,Polish Academy of Sciences,Warsaw,NA,Poland,FALSE,NA,NA,POLISH ACAD SCIENCE,WARSAW,nan,Poland,POLISH ACAD SCI
grid.14709.3b,McGill University,Montreal,Quebec,Canada,FALSE,NA,NA,MCGILL UNIVERSITY,MONTREAL,nan,Canada,MCGILL UNIV
grid.8051.c,University of Coimbra,Coimbra,NA,Portugal,FALSE,NA,NA,UNIVERSITY COIMBRA,COIMBRA,nan,Portugal,UNIV COIMBRA
grid.5252.0,Ludwig-Maximilians-Universit√§t M√ºnchen,Munich,NA,Germany,FALSE,NA,NA,LMU UNIVERSITY MUNCHEN,MUNICH,nan,Germany,LMU UNIV MUNCHEN
grid.440934.e,Fresenius University of Applied Sciences,Idstein,NA,Germany,FALSE,NA,NA,FRESENIUS UNIVERSITY APPLIED SCIENCE,IDSTEIN,nan,Germany,FRESENIUS UNIV APPL SCI
grid.157927.f,Universitat Politècnica de València,NA,NA,NA,NA,NA,NA,UNIVERSITY POLITECN VALENCIA,VALENCIA,nan,Spain,UNIV POLITECN VALENCIA
grid.4807.b,University of Leon,Le√≥n,NA,Spain,FALSE,NA,NA,UNIVERSITY LEON,LEON,nan,Spain,UNIV LEON
grid.460200.0,Brazilian Agricultural Research Corporation,Bras√≠lia,NA,Brazil,FALSE,NA,NA,EMBRAPA TABULEIROS COSTEIROS,ARACAJU,nan,Brazil,EMBRAPA TABULEIROS COSTEIROS
NA,NA,NA,NA,NA,NA,NA,NA,BUDAPEST COLLEGE MNGMT,BUDAPEST,nan,Hungary,BUDAPEST COLL MNGMT
NA,NA,NA,NA,NA,NA,NA,NA,INTL BUS SCHOOL BUDAPEST,BUDAPEST,nan,Hungary,INTL BUS SCH BUDAPEST
grid.5012.6,Maastricht University,Maastricht,Limburg,Netherlands,FALSE,NA,NA,UNIVERSITY MAASTRICHT,MAASTRICHT,nan,Netherlands,UNIV MAASTRICHT
grid.5012.6,Maastricht University,Maastricht,Limburg,Netherlands,FALSE,NA,NA,MAASTRICHT UNIVERSITY MEDICINE CENTER,MAASTRICHT,nan,Netherlands,MAASTRICHT UNIV MED CTR
grid.9835.7,Lancaster University,Lancaster,Lancashire,United Kingdom,FALSE,NA,NA,UNIVERSITY LANCASTER,LANCASTER,nan,United Kingdom,UNIV LANCASTER
NA,NA,NA,NA,NA,NA,NA,NA,MANCHESTER BUS SCHOOL,MANCHESTER,nan,United Kingdom,MANCHESTER BUS SCH
grid.5841.8,University of Barcelona,Barcelona,NA,Spain,FALSE,NA,NA,UNIVERSITY BARCELONA,BARCELONA,nan,Spain,UNIV BARCELONA
grid.10403.36,Consorci Institut D'Investigacions Biomediques August Pi I Sunyer,Barcelona,NA,Spain,FALSE,NA,NA,IDIBAPS,BARCELONA,nan,Spain,IDIBAPS
grid.4711.3,Spanish National Research Council,NA,NA,NA,NA,NA,NA,CSIC SPAIN,MADRID,nan,Spain,CSIC SPAIN
grid.7345.5,University of Buenos Aires,Buenos Aires,NA,Argentina,FALSE,NA,NA,UNIVERSITY BUENOS AIRES,BUENOS AIRES,nan,Argentina,UNIV BUENOS AIRES
grid.7759.c,University of C√°diz,Cadiz,NA,Spain,FALSE,NA,NA,UNIVERSITY CADIZ,CADIZ,nan,Spain,UNIV CADIZ
grid.25152.31,University of Saskatchewan,Saskatoon,Saskatchewan,Canada,FALSE,NA,NA,UNIVERSITY SASKATCHEWAN,SASKATOON,nan,Canada,UNIV SASKATCHEWAN
NA,NA,NA,NA,NA,NA,NA,NA,ROY UNIVERSITY HOSPITAL SASKATOON,SASKATOON,nan,Canada,ROY UNIV HOSP SASKATOON
grid.26091.3c,Keio University,Tokyo,T√¥ky√¥,Japan,FALSE,NA,NA,KEIO UNIVERSITY,TOKYO,nan,Japan,KEIO UNIV
